Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,BranchName,DealerName,Product_Name, model_category,Revenye_per_unit
BR1582,DLR0139,Ren-M129,9708437,1,DT00753,10,2,2019,Porsche Motors,Nissan Motors,Renault,Ren,9708437.0
BR1583,DLR0119,Lex-M99,3422245,1,DT00754,15,10,2019,Porsche Motors,Maserati Motors,Lexus,Lex,3422245.0
BR1585,DLR0079,Cad-M39,2785750,1,DT00756,21,2,2019,Porsche Motors,Hillman Motors,Cadillac,Cad,2785750.0
BR1588,DLR0019,For-M226,2519270,2,DT00756,3,10,2019,Porsche Motors,Bitter Motors,Ford,For,1259635.0
BR1589,DLR0266,Toy-M196,1526846,1,DT00757,7,6,2019,Porsche Motors,Bitter Motors,Toyota,Toy,1526846.0
BR1590,DLR0246,Mah-M166,4431368,1,DT00757,9,2,2019,Porsche Motors,Jones Motor Company,Mahindra,Mah,4431368.0
BR1592,DLR0140,Ren-M130,6674538,2,DT00758,11,2,2019,Premier Motors,Nissan India Motors,Renault,Ren,3337269.0
BR1593,DLR0120,Toy-M100,2674500,2,DT00759,16,10,2019,Premier Motors,Mastretta Motors,Toyota,Toy,1337250.0
BR1594,DLR0100,Hon-M70,10601488,2,DT00760,20,6,2019,Premier Motors,JPX Motors,Honda,Hon,5300744.0
BR1595,DLR0080,Che-M40,7968813,1,DT00761,22,2,2019,Premier Motors,Hindustan Motors,Chevrolet,Che,7968813.0
BR1597,DLR0040,Vol-M257,1862253,1,DT00762,30,1,2019,Premier Motors,"Daewoo, Saehan, Chevrolet Korea Motors",Volkswagen,Vol,1862253.0
BR1598,DLR0020,Aud-M227,24839778,3,DT00762,4,10,2019,Premier Motors,BMW Motors,Audi,Aud,8279926.0
BR1600,DLR0247,Mah-M167,112246,1,DT00763,10,2,2019,Premier Motors,Kindel Building,Mahindra,Mah,112246.0
BR1601,DLR0161,Hyu-M161,17398632,3,DT00763,10,6,2019,Proton Motors,Proton Motors,Hyundai,Hyu,5799544.0
BR1602,DLR0141,Ren-M131,17503942,2,DT00764,12,2,2019,Proton Motors,Noble Motors,Renault,Ren,8751971.0
BR1603,DLR0121,Toy-M101,2870595,3,DT00764,17,10,2019,Proton Motors,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",Toyota,Toy,956865.0
BR1604,DLR0101,Hon-M71,7013124,1,DT00765,21,6,2019,Proton Motors,Kia Motors,Honda,Hon,7013124.0
BR1605,DLR0081,Che-M41,2656854,3,DT00765,23,2,2019,Proton Motors,Holden Motors,Chevrolet,Che,885618.0
BR1608,DLR0021,Aud-M228,16979252,2,DT00766,5,10,2019,Proton Motors,Bond Motors,Audi,Aud,8489626.0
BR1610,DLR0248,Mah-M168,24362178,3,DT00767,11,2,2019,Proton Motors,AC Cars Motors,Mahindra,Mah,8120726.0
BR1611,DLR0162,Hyu-M162,3819603,1,DT00767,11,6,2019,Puma Motors,Puma Motors,Hyundai,Hyu,3819603.0
BR1612,DLR0142,Ren-M132,15885976,2,DT00768,13,2,2019,Puma Motors,NSU Motors,Renault,Ren,7942988.0
BR1613,DLR0122,Toy-M102,3197417,1,DT00769,18,10,2019,Puma Motors,Mazda Motors,Toyota,Toy,3197417.0
BR1615,DLR0082,Che-M42,16927332,3,DT00769,24,2,2019,Puma Motors,Honda Motors,Chevrolet,Che,5642444.0
BR1617,DLR0042,Vol-M259,2398282,2,DT00770,1,2,2019,Puma Motors,Daihatsu Motors,Volkswagen,Vol,1199141.0
BR1618,DLR0022,Aud-M229,3506007,1,DT00771,6,10,2019,Puma Motors,Borgward (including Goliath and Lloyd) Motors,Audi,Aud,3506007.0
BR1619,DLR0002,Toy-M199,2083892,2,DT00771,10,6,2019,Puma Motors,Acura Motors,Toyota,Toy,1041946.0
BR1620,DLR0249,Mah-M169,27957369,3,DT00772,12,2,2019,Puma Motors,Acura Motors,Mahindra,Mah,9319123.0
BR1621,DLR0163,Hyu-M163,4611630,2,DT00772,12,6,2019,Ranger Motors,Ranger Motors,Hyundai,Hyu,2305815.0
BR1623,DLR0123,Toy-M103,9049002,3,DT00773,19,10,2019,Ranger Motors,Mazzanti Motors,Toyota,Toy,3016334.0
BR1625,DLR0083,Che-M43,5608623,3,DT00774,25,2,2019,Ranger Motors,Honda India Motors,Chevrolet,Che,1869541.0
BR1626,DLR0195,Hyu-M155,5978034,3,DT00775,16,1,2019,Buick Motors,Tornado Motors,Hyundai,Hyu,1992678.0
BR1628,DLR0023,Aud-M230,4374748,1,DT00775,7,10,2019,Ranger Motors,Bristol Motors,Audi,Aud,4374748.0
BR1629,DLR0003,Toy-M200,575341,1,DT00776,11,6,2019,Ranger Motors,Aixam-Mega (including Arola) Motors,Toyota,Toy,575341.0
BR1630,DLR0250,Mah-M170,4796736,1,DT00776,13,2,2019,Ranger Motors,Aixam-Mega (including Arola) Motors,Mahindra,Mah,4796736.0
BR1631,DLR0164,Hyu-M164,7755909,3,DT00777,13,6,2019,Reliant Motors,Reliant Motors,Hyundai,Hyu,2585303.0
BR1632,DLR0144,Toy-M134,1117884,3,DT00777,15,2,2019,Reliant Motors,,Toyota,Toy,372628.0
BR1633,DLR0124,Toy-M104,2163135,1,DT00778,20,10,2019,Reliant Motors,McLaren Motors,Toyota,Toy,2163135.0
BR1634,DLR0104,Hyu-M74,5730373,1,DT00780,24,6,2019,Reliant Motors,Lada Motors,Hyundai,Hyu,5730373.0
BR1635,DLR0084,Che-M44,7473819,3,DT00780,26,2,2019,Reliant Motors,Hudson Motors,Chevrolet,Che,2491273.0
BR1637,DLR0044,Nis-M261,1966407,1,DT00781,3,2,2019,Reliant Motors,,Nissan,Nis,1966407.0
BR1638,DLR0024,Aud-M231,9519982,1,DT00782,8,10,2019,Reliant Motors,British Leyland Motors,Audi,Aud,9519982.0
BR1639,DLR0004,Toy-M201,6343528,1,DT00783,12,6,2019,Reliant Motors,Alfa Romeo Motors,Toyota,Toy,6343528.0
BR1640,DLR0251,Mah-M171,19794014,2,DT00783,14,2,2019,Reliant Motors,Alfa Romeo Motors,Mahindra,Mah,9897007.0
BR1641,DLR0165,Mah-M165,11071452,3,DT00784,14,6,2019,Renault Motors,Renault Motors,Mahindra,Mah,3690484.0
BR1642,DLR0145,Vol-M135,485030,2,DT00785,16,2,2019,Renault Motors,Opel Motors,Volkswagen,Vol,242515.0
BR1643,DLR0125,Toy-M105,13198065,3,DT00785,21,10,2019,Renault Motors,Mercedes-Benz (including Maybach) Motors,Toyota,Toy,4399355.0
BR1647,DLR0045,Nis-M262,19984848,2,DT00786,4,2,2019,Renault Motors,Delahaye Motors,Nissan,Nis,9992424.0
BR1649,DLR0005,Toy-M202,2616456,1,DT00786,13,6,2019,Renault Motors,Alpine Motors,Toyota,Toy,2616456.0
BR1651,DLR0166,Mah-M166,18946656,3,DT00787,15,6,2019,Rivian Motors,Rivian Motors,Mahindra,Mah,6315552.0
BR1652,DLR0146,Vol-M136,2744649,1,DT00787,17,2,2019,Rivian Motors,Packard Motors,Volkswagen,Vol,2744649.0
BR1653,DLR0126,Toy-M106,2077165,1,DT00788,22,10,2019,Rivian Motors,Mercury Motors,Toyota,Toy,2077165.0
BR1654,DLR0106,Kia-M76,2718268,1,DT00789,26,6,2019,Rivian Motors,Lancia Motors,Kia,Kia,2718268.0
BR1655,DLR0086,Che-M46,15077118,2,DT00789,28,2,2019,Rivian Motors,Hummer Motors,Chevrolet,Che,7538559.0
BR1657,DLR0046,Nis-M263,12520536,2,DT00790,5,2,2019,Rivian Motors,DeLorean Motors,Nissan,Nis,6260268.0
BR1658,DLR0026,Aud-M233,1106300,2,DT00791,10,10,2019,Rivian Motors,"Austin, Rover Motors",Audi,Aud,553150.0
BR1659,DLR0006,Toy-M203,14117661,3,DT00791,14,6,2019,Rivian Motors,Alvis Motors,Toyota,Toy,4705887.0
BR1660,DLR0253,Mah-M173,1134198,2,DT00792,16,2,2019,Rivian Motors,Alvis Motors,Mahindra,Mah,567099.0
BR1661,DLR0167,Mah-M167,8843133,1,DT00792,16,6,2019,Rolls-Royce Motors,Rolls-Royce Motors,Mahindra,Mah,8843133.0
BR1663,DLR0127,Toy-M107,1478854,2,DT00793,23,10,2019,Rolls-Royce Motors,Merkur Motors,Toyota,Toy,739427.0
BR1664,DLR0107,Kia-M77,8914706,2,DT00794,27,6,2019,Rolls-Royce Motors,Land Rover Motors,Kia,Kia,4457353.0
BR1665,DLR0087,Che-M47,7622398,1,DT00794,29,2,2019,Rolls-Royce Motors,Hyundai Motors,Chevrolet,Che,7622398.0
BR1667,DLR0047,Nis-M264,1418879,1,DT00795,6,2,2019,Rolls-Royce Motors,DeSoto Motors,Nissan,Nis,1418879.0
BR1668,DLR0027,Aud-M234,8297402,1,DT00796,11,10,2019,Rolls-Royce Motors,Bugatti Motors,Audi,Aud,8297402.0
BR1669,DLR0007,Toy-M204,9083644,2,DT00796,15,6,2019,Rolls-Royce Motors,"AMC, Eagle Motors",Toyota,Toy,4541822.0
BR1670,DLR0254,Mah-M174,6473726,1,DT00799,17,2,2019,Rolls-Royce Motors,"AMC, Eagle Motors",Mahindra,Mah,6473726.0
BR1671,DLR0168,Mah-M168,6186812,1,DT00800,17,6,2019,Saab Motors,Saab Motors,Mahindra,Mah,6186812.0
BR1672,DLR0148,Mar-M138,1261306,1,DT00800,19,2,2019,Saab Motors,Panhard Motors,Maruti Suzuki,Mar,1261306.0
BR1673,DLR0128,Vol-M108,29113914,3,DT00801,24,10,2019,Saab Motors,Messerschmitt Motors,Volkswagen,Vol,9704638.0
BR1674,DLR0108,Kia-M78,2383197,1,DT00802,28,6,2019,Saab Motors,Lexus Motors,Kia,Kia,2383197.0
BR1677,DLR0048,Nis-M265,3744641,1,DT00803,7,2,2019,Saab Motors,De Tomaso Motors,Nissan,Nis,3744641.0
BR1678,DLR0028,Aud-M235,26759610,3,DT00803,12,10,2019,Saab Motors,Buick Motors,Audi,Aud,8919870.0
BR1679,DLR0008,Toy-M205,4004193,3,DT00804,16,6,2019,Saab Motors,Anadol Motors,Toyota,Toy,1334731.0
BR1680,DLR0255,Mah-M175,10287849,3,DT00805,18,2,2019,Saab Motors,Anadol Motors,Mahindra,Mah,3429283.0
BR1681,DLR0169,Mah-M169,1537290,3,DT00805,18,6,2019,SAIC Motor Motors,SAIC Motor Motors,Mahindra,Mah,512430.0
BR1682,DLR0149,Mar-M139,8677097,1,DT00806,20,2,2019,SAIC Motor Motors,Panoz Motors,Maruti Suzuki,Mar,8677097.0
BR1683,DLR0129,Vol-M109,3149218,1,DT00807,25,10,2019,SAIC Motor Motors,Mia Motors,Volkswagen,Vol,3149218.0
BR1684,DLR0109,Inf-M79,6511723,1,DT00808,29,6,2019,SAIC Motor Motors,Ligier Motors,Infiniti,Inf,6511723.0
BR1685,DLR0089,Che-M49,2232010,1,DT00811,2,3,2019,SAIC Motor Motors,Infiniti Motors,Chevrolet,Che,2232010.0
BR1686,DLR0196,Hyu-M156,15457020,3,DT00811,17,1,2019,Bytom Motors,Toyota Motors,Hyundai,Hyu,5152340.0
BR1687,DLR0049,Nis-M266,6453537,3,DT00812,8,2,2019,SAIC Motor Motors,Dodge Motors,Nissan,Nis,2151179.0
BR1688,DLR0029,Aud-M236,7263872,2,DT00812,13,10,2019,SAIC Motor Motors,Bytom Motors,Audi,Aud,3631936.0
BR1689,DLR0009,Toy-M206,1200616,1,DT00813,17,6,2019,SAIC Motor Motors,Ariel Motors,Toyota,Toy,1200616.0
BR1690,DLR0256,Mah-M176,9633912,2,DT00813,19,2,2019,SAIC Motor Motors,Ariel Motors,Mahindra,Mah,4816956.0
BR1691,DLR0170,Mah-M170,9662865,1,DT00814,19,6,2019,Saleen Motors,Saleen Motors,Mahindra,Mah,9662865.0
BR1692,DLR0150,Mar-M140,9864716,2,DT00814,21,2,2019,Saleen Motors,Panther Motors,Maruti Suzuki,Mar,4932358.0
BR1693,DLR0130,Vol-M110,4232991,1,DT00815,26,10,2019,Saleen Motors,Micro Motors,Volvo,Vol,4232991.0
BR1697,DLR0050,Nis-M267,16504464,3,DT00815,9,2,2019,Saleen Motors,Donkervoort Motors,Nissan,Nis,5501488.0
BR1699,DLR0010,Ren-M207,5653611,1,DT00816,18,6,2019,Saleen Motors,ARO Motors,Renault,Ren,5653611.0
BR1700,DLR0257,Mah-M177,3198540,3,DT00817,20,2,2019,Saleen Motors,ARO Motors,Mahindra,Mah,1066180.0
BR1701,DLR0171,Mah-M171,27176325,3,DT00818,20,6,2019,Samsung Motors,Samsung Motors,Mahindra,Mah,9058775.0
BR1702,DLR0151,Mar-M141,6687048,3,DT00818,22,2,2019,Samsung Motors,Peel Motors,Maruti Suzuki,Mar,2229016.0
BR1708,DLR0031,Aud-M238,8014856,2,DT00819,15,10,2019,Samsung Motors,Caterham Motors,Audi,Aud,4007428.0
BR1709,DLR0011,Ren-M208,1922186,1,DT00819,19,6,2019,Samsung Motors,Artega Motors,Renault,Ren,1922186.0
BR1710,DLR0258,Mah-M178,8638572,2,DT00820,21,2,2019,Samsung Motors,,Mahindra,Mah,4319286.0
BR1711,DLR0172,Mah-M172,24169257,3,DT00820,21,6,2019,San Motors,San Motors,Mahindra,Mah,8056419.0
BR1712,DLR0152,Mar-M142,17066514,3,DT00821,23,2,2019,San Motors,Perodua Motors,Maruti Suzuki,Mar,5688838.0
BR1714,DLR0112,Nis-M82,3182328,1,DT00821,2,7,2019,San Motors,LTI Motors,Nissan,Nis,3182328.0
BR1715,DLR0092,GMC-M52,10283534,2,DT00822,5,3,2019,San Motors,Isdera Motors,GMC,GMC,5141767.0
BR1717,DLR0052,Nis-M269,7134171,3,DT00822,11,2,2019,San Motors,e.GO Mobile Motors,Nissan,Nis,2378057.0
BR1718,DLR0032,Aud-M239,6479302,2,DT00823,16,10,2019,San Motors,Checker Motors,Audi,Aud,3239651.0
BR1719,DLR0012,Ren-M209,13290276,3,DT00823,20,6,2019,San Motors,Asia Motors Motors,Renault,Ren,4430092.0
BR1720,DLR0259,Tat-M179,2656204,2,DT00824,22,2,2019,San Motors,Asia Motors Motors,Tata,Tat,1328102.0
BR1721,DLR0173,Mah-M173,5666511,1,DT00824,22,6,2019,Santa Matilde Motors,Santa Matilde Motors,Mahindra,Mah,5666511.0
BR1722,DLR0153,Mar-M143,8590743,3,DT00825,24,2,2019,Santa Matilde Motors,Peugeot Motors,Maruti Suzuki,Mar,2863581.0
BR1723,DLR0133,Agr-M113,5253078,3,DT00825,29,10,2019,Santa Matilde Motors,Monica Motors,Agrale,Agr,1751026.0
BR1725,DLR0093,GMC-M53,3508984,1,DT00826,6,3,2019,Santa Matilde Motors,Iso Motors,GMC,GMC,3508984.0
BR1727,DLR0053,Nis-M270,11337774,2,DT00826,12,2,2019,Santa Matilde Motors,Eicher Polaris Motors,Nissan,Nis,5668887.0
BR1728,DLR0033,Aud-M240,25750338,3,DT00827,17,10,2019,Santa Matilde Motors,Chevrolet Motors,Audi,Aud,8583446.0
BR1729,DLR0013,Ren-M210,16634625,3,DT00827,21,6,2019,Santa Matilde Motors,Aston Martin Motors,Renault,Ren,5544875.0
BR1731,DLR0174,Mah-M174,25732437,3,DT00828,23,6,2019,Santana Motors,Santana Motors,Mahindra,Mah,8577479.0
BR1733,DLR0134,Che-M114,1660874,1,DT00829,30,10,2019,Santana Motors,Monteverdi Motors,Chevrolet,Che,1660874.0
BR1735,DLR0094,GMC-M54,8238429,3,DT00830,7,3,2019,Santana Motors,Isotta Fraschini Motors,GMC,GMC,2746143.0
BR1737,DLR0054,Sko-M271,28847274,3,DT00831,13,2,2019,Santana Motors,Elva Motors,Skoda,Sko,9615758.0
BR1739,DLR0014,Ren-M211,8621918,2,DT00831,22,6,2019,Santana Motors,Audi Motors,Renault,Ren,4310959.0
BR1741,DLR0175,Mah-M175,16722688,2,DT00832,24,6,2019,Saturn Motors,Saturn Motors,Mahindra,Mah,8361344.0
BR1742,DLR0155,Mar-M145,16872384,3,DT00832,26,2,2019,Saturn Motors,Piaggio Motors,Maruti Suzuki,Mar,5624128.0
BR1743,DLR0135,Cit-M115,28942212,3,DT00833,31,10,2019,Saturn Motors,Morgan Motors,Citroën,Cit,9647404.0
BR1745,DLR0095,GMC-M55,19930602,2,DT00834,8,3,2019,Saturn Motors,Isuzu Motors,GMC,GMC,9965301.0
BR1746,DLR0197,Hyu-M157,16878962,2,DT00834,18,1,2019,Cadillac Motors,Toyota India Motors,Hyundai,Hyu,8439481.0
BR1747,DLR0055,Sko-M272,5889531,3,DT00835,14,2,2019,Saturn Motors,Facel Vega Motors,Skoda,Sko,1963177.0
BR1749,DLR0015,Kia-M212,3605282,1,DT00835,23,6,2019,Saturn Motors,Autobianchi Motors,Kia,Kia,3605282.0
BR1750,DLR0262,Tat-M182,10592974,2,DT00837,25,2,2019,Saturn Motors,Autobianchi Motors,Tata,Tat,5296487.0
BR1751,DLR0176,Mah-M176,2815512,3,DT00838,25,6,2019,Scion Motors,Scion Motors,Mahindra,Mah,938504.0
BR1752,DLR0156,Mar-M146,6947409,3,DT00839,27,2,2019,Scion Motors,Plymouth Motors,Maruti Suzuki,Mar,2315803.0
BR1753,DLR0136,Cit-M116,26456838,3,DT00839,1,11,2019,Scion Motors,Moskwitch Motors,Citroën,Cit,8818946.0
BR1754,DLR0116,Nis-M86,492495,1,DT00840,6,7,2019,Scion Motors,Marcos Motors,Nissan,Nis,492495.0
BR1755,DLR0096,GMC-M56,19774090,2,DT00841,9,3,2019,Scion Motors,Iveco Motors,GMC,GMC,9887045.0
BR1757,DLR0056,Sko-M273,9245748,1,DT00842,15,2,2019,Scion Motors,Ferrari Motors,Skoda,Sko,9245748.0
BR1758,DLR0036,BMW-M243,10055328,3,DT00842,20,10,2019,Scion Motors,Chrysler Europe Motors,BMW,BMW,3351776.0
BR1759,DLR0016,Kia-M213,13669080,2,DT00843,24,6,2019,Scion Motors,Auto-Union Motors,Kia,Kia,6834540.0
BR1761,DLR0177,Mah-M177,11000572,2,DT00844,26,6,2019,Seat Motors,Seat Motors,Mahindra,Mah,5500286.0
BR1762,DLR0157,Mar-M147,18121749,3,DT00845,28,2,2019,Seat Motors,Polestar Motors,Maruti Suzuki,Mar,6040583.0
BR1763,DLR0137,Fia-M117,12729795,3,DT00845,2,11,2019,Seat Motors,Nash Motors,Fiat,Fia,4243265.0
BR1764,DLR0117,Nis-M87,7449370,2,DT00846,7,7,2019,Seat Motors,Marlin Motors,Nissan,Nis,3724685.0
BR1765,DLR0097,GMC-M57,16250655,3,DT00847,10,3,2019,Seat Motors,Jaguar Motors,GMC,GMC,5416885.0
BR1768,DLR0037,BMW-M244,12209884,2,DT00848,21,10,2019,Seat Motors,Citroën Motors,BMW,BMW,6104942.0
BR1769,DLR0017,Kia-M214,9753154,1,DT00849,25,6,2019,Seat Motors,Auverland Motors,Kia,Kia,9753154.0
BR1770,DLR0264,Tat-M184,8789076,2,DT00849,27,2,2019,Seat Motors,Auverland Motors,Tata,Tat,4394538.0
BR1771,DLR0178,Mah-M178,10901283,3,DT00850,27,6,2019,Shelby SuperCars Motors,Shelby SuperCars Motors,Mahindra,Mah,3633761.0
BR1777,DLR0058,Mit-M275,13058781,3,DT00851,17,2,2019,Shelby SuperCars Motors,Fiat do Brasil Motors,Mitsubishi,Mit,4352927.0
BR1778,DLR0038,BMW-M245,2603689,1,DT00851,22,10,2019,Shelby SuperCars Motors,Cizeta-Moroder Motors,BMW,BMW,2603689.0
BR1779,DLR0018,Hon-M215,7404518,2,DT00852,26,6,2019,Shelby SuperCars Motors,Bentley Motors,Honda,Hon,3702259.0
BR1780,DLR0265,Tat-M185,5907291,1,DT00852,28,2,2019,Shelby SuperCars Motors,Bentley Motors,Tata,Tat,5907291.0
BR1782,DLR0159,Mar-M149,2287310,1,DT00853,2,3,2019,Simca Motors,Porsche Motors,Maruti Suzuki,Mar,2287310.0
BR1783,DLR0139,For-M119,26421006,3,DT00853,4,11,2019,Simca Motors,Nissan Motors,Ford,For,8807002.0
BR1784,DLR0119,Nis-M89,6403419,3,DT00854,9,7,2019,Simca Motors,Maserati Motors,Nissan,Nis,2134473.0
BR1785,DLR0099,Acu-M59,8656704,3,DT00855,12,3,2019,Simca Motors,Jensen Motors,Acura,Acu,2885568.0
BR1787,DLR0059,Mit-M276,8270331,1,DT00857,18,2,2019,Simca Motors,Fiat India Motors,Mitsubishi,Mit,8270331.0
BR1788,DLR0039,BMW-M246,6966456,2,DT00858,23,10,2019,Simca Motors,Dacia Motors,BMW,BMW,3483228.0
BR1789,DLR0019,Hon-M216,5365482,1,DT00858,27,6,2019,Simca Motors,Bitter Motors,Honda,Hon,5365482.0
BR1792,DLR0160,Mar-M150,792051,3,DT00859,3,3,2019,Simca do Brasil Motors,Premier Motors,Maruti Suzuki,Mar,264017.0
BR1793,DLR0140,Hon-M120,605475,3,DT00859,5,11,2019,Simca do Brasil Motors,Nissan India Motors,Honda,Hon,201825.0
BR1795,DLR0100,Acu-M60,3338625,3,DT00860,13,3,2019,Simca do Brasil Motors,JPX Motors,Acura,Acu,1112875.0
BR1797,DLR0060,Mit-M277,6803236,2,DT00861,19,2,2019,Simca do Brasil Motors,"Fisker, Karma Motors",Mitsubishi,Mit,3401618.0
BR1798,DLR0040,BMW-M247,3862100,1,DT00862,24,10,2019,Simca do Brasil Motors,"Daewoo, Saehan, Chevrolet Korea Motors",BMW,BMW,3862100.0
BR1799,DLR0020,Hon-M217,6836634,1,DT00863,28,6,2019,Simca do Brasil Motors,BMW Motors,Honda,Hon,6836634.0
BR1800,DLR0267,Tat-M187,6558027,3,DT00863,1,3,2019,Simca do Brasil Motors,BMW Motors,Tata,Tat,2186009.0
BR1803,DLR0141,Mer-M121,19975950,2,DT00864,6,11,2019,Singer Motors,Noble Motors,Mercedes-Benz,Mer,9987975.0
BR1804,DLR0121,Riv-M91,18009496,2,DT00864,11,7,2019,Singer Motors,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",Rivian,Riv,9004748.0
BR1805,DLR0101,Acu-M61,6868940,1,DT00865,14,3,2019,Singer Motors,Kia Motors,Acura,Acu,6868940.0
BR1807,DLR0061,BMW-M1,110318,1,DT00866,20,2,2019,Singer Motors,Ford America Motors,BMW,BMW,110318.0
BR1808,DLR0041,BMW-M248,19749408,2,DT00866,25,10,2019,Singer Motors,DAF Motors,BMW,BMW,9874704.0
BR1809,DLR0021,Hon-M218,750595,1,DT00867,29,6,2019,Singer Motors,Bond Motors,Honda,Hon,750595.0
BR1811,DLR0182,Tat-M182,22819110,3,DT00868,1,7,2019,Skoda Motors,Skoda Motors,Tata,Tat,7606370.0
BR1812,DLR0162,Mar-M152,4447597,1,DT00869,5,3,2019,Skoda Motors,Puma Motors,Maruti Suzuki,Mar,4447597.0
BR1814,DLR0122,Sub-M92,17375382,3,DT00869,12,7,2019,Skoda Motors,Mazda Motors,Subaru,Sub,5791794.0
BR1815,DLR0102,Acu-M62,9592556,1,DT00871,15,3,2019,Skoda Motors,Koenigsegg Motors,Acura,Acu,9592556.0
BR1820,DLR0002,Tat-M189,2847247,1,DT00871,3,3,2019,Skoda Motors,Acura Motors,Tata,Tat,2847247.0
BR1821,DLR0183,Tat-M183,5740231,1,DT00872,2,7,2019,Smart Motors,Smart Motors,Tata,Tat,5740231.0
BR1822,DLR0163,Hyu-M153,540651,3,DT00873,6,3,2019,Smart Motors,Ranger Motors,Hyundai,Hyu,180217.0
BR1823,DLR0143,Mer-M123,6220644,1,DT00874,8,11,2019,Smart Motors,Oldsmobile Motors,Mercedes-Benz,Mer,6220644.0
BR1824,DLR0123,Sub-M93,279928,1,DT00875,13,7,2019,Smart Motors,Mazzanti Motors,Subaru,Sub,279928.0
BR1827,DLR0063,BMW-M3,18880437,3,DT00877,22,2,2019,Smart Motors,Ford do Brasil Motors,BMW,BMW,6293479.0
BR1828,DLR0043,BMW-M250,24097389,3,DT00878,27,10,2019,Smart Motors,Daimler Motors,BMW,BMW,8032463.0
BR1829,DLR0023,Hon-M220,14728632,3,DT00878,1,7,2019,Smart Motors,Bristol Motors,Honda,Hon,4909544.0
BR1830,DLR0003,Tat-M190,8462551,1,DT00879,4,3,2019,Smart Motors,Aixam-Mega (including Arola) Motors,Tata,Tat,8462551.0
BR1831,DLR0184,Tat-M184,22956720,3,DT00880,3,7,2019,Spyker Motors,Spyker Motors,Tata,Tat,7652240.0
BR1832,DLR0164,Hyu-M154,11418932,2,DT00881,7,3,2019,Spyker Motors,Reliant Motors,Hyundai,Hyu,5709466.0
BR1833,DLR0144,Peu-M124,6062757,3,DT00882,9,11,2019,Spyker Motors,,Peugeot,Peu,2020919.0
BR1834,DLR0124,Sub-M94,2142415,1,DT00882,14,7,2019,Spyker Motors,McLaren Motors,Subaru,Sub,2142415.0
BR1835,DLR0104,Hon-M64,18031704,2,DT00883,17,3,2019,Spyker Motors,Lada Motors,Honda,Hon,9015852.0
BR1837,DLR0064,BMW-M4,5822465,1,DT00884,23,2,2019,Spyker Motors,Ford Europe Motors,BMW,BMW,5822465.0
BR1838,DLR0044,MG-M251,26285466,3,DT00884,28,10,2019,Spyker Motors,,MG,MG,8761822.0
BR1839,DLR0024,For-M221,5997976,2,DT00885,2,7,2019,Spyker Motors,British Leyland Motors,Ford,For,2998988.0
BR1840,DLR0004,Tat-M191,14824880,2,DT00886,5,3,2019,Spyker Motors,Alfa Romeo Motors,Tata,Tat,7412440.0
BR1841,DLR0185,Tat-M185,18486910,2,DT00886,4,7,2019,SsangYong Motors,SsangYong Motors,Tata,Tat,9243455.0
BR1842,DLR0165,Hyu-M155,10442638,2,DT00887,8,3,2019,SsangYong Motors,Renault Motors,Hyundai,Hyu,5221319.0
BR1843,DLR0145,Peu-M125,19590816,3,DT00887,10,11,2019,SsangYong Motors,Opel Motors,Peugeot,Peu,6530272.0
BR1844,DLR0125,Sub-M95,21127932,3,DT00888,15,7,2019,SsangYong Motors,Mercedes-Benz (including Maybach) Motors,Subaru,Sub,7042644.0
BR1845,DLR0105,Hon-M65,19645278,3,DT00888,18,3,2019,SsangYong Motors,Lamborghini Motors,Honda,Hon,6548426.0
BR1847,DLR0065,BMW-M5,13403368,2,DT00891,24,2,2019,SsangYong Motors,Ford India Motors,BMW,BMW,6701684.0
BR1849,DLR0025,For-M222,29227953,3,DT00892,3,7,2019,SsangYong Motors,Austin-Healey Motors,Ford,For,9742651.0
BR1852,DLR0166,Hyu-M156,16699206,3,DT00892,9,3,2019,Standard-Triumph Motors,Rivian Motors,Hyundai,Hyu,5566402.0
BR1854,DLR0126,Tes-M96,4992132,3,DT00893,16,7,2019,Standard-Triumph Motors,Mercury Motors,Tesla,Tes,1664044.0
BR1855,DLR0106,Hon-M66,12924729,3,DT00894,19,3,2019,Standard-Triumph Motors,Lancia Motors,Honda,Hon,4308243.0
BR1858,DLR0046,Jee-M253,21108186,3,DT00894,30,10,2019,Standard-Triumph Motors,DeLorean Motors,Jeep,Jee,7036062.0
BR1860,DLR0006,Tat-M193,19782228,3,DT00895,7,3,2019,Standard-Triumph Motors,Alvis Motors,Tata,Tat,6594076.0
BR1861,DLR0187,Tat-M187,12941846,2,DT00896,6,7,2019,Studebaker Motors,Studebaker Motors,Tata,Tat,6470923.0
BR1862,DLR0167,Hyu-M157,18529414,2,DT00896,10,3,2019,Studebaker Motors,Rolls-Royce Motors,Hyundai,Hyu,9264707.0
BR1863,DLR0147,Ren-M127,3706613,1,DT00897,12,11,2019,Studebaker Motors,Pagani Motors,Renault,Ren,3706613.0
BR1864,DLR0127,Tes-M97,4960610,1,DT00897,17,7,2019,Studebaker Motors,Merkur Motors,Tesla,Tes,4960610.0
BR1865,DLR0107,Hon-M67,17791749,3,DT00898,20,3,2019,Studebaker Motors,Land Rover Motors,Honda,Hon,5930583.0
